time,ppt,pdsi,soil,pet
1973-07-01,10.729166666666666,2.8500347222222238,20.375347222222224,208.52534722222222
1973-08-01,1.4815972222222225,2.3684027777777787,16.701736111111114,194.81284722222222
1973-09-01,9.866319444444445,1.8701388888888897,14.189583333333335,141.99583333333334
1973-10-01,47.79027777777778,1.9525000000000006,12.354166666666666,85.56493055555558
1973-11-01,70.2513888888889,1.7326736111111123,32.67881944444444,47.08819444444445
1973-12-01,135.31909722222224,1.3028819444444453,102.40000000000002,27.76354166666667
1974-01-01,48.51527777777778,-0.2997569444444435,102.55069444444445,20.00104166666667
1974-02-01,129.68229166666666,0.45885416666666745,102.58715277777779,38.28090277777778
1974-03-01,108.875,1.3558680555555565,102.58715277777779,66.90694444444446
1974-04-01,52.78715277777778,1.3512847222222233,76.00034722222222,93.21909722222223
1974-05-01,40.84756944444445,1.4928819444444454,39.964930555555554,135.453125
1974-06-01,28.643402777777776,1.5339930555555565,26.712152777777778,175.00243055555555
1974-07-01,1.5819444444444446,1.113472222222223,20.521875000000005,220.95694444444447
1974-08-01,20.272222222222222,1.620694444444445,16.776041666666668,186.12118055555555
1974-09-01,27.23715277777778,1.676458333333334,14.23854166666667,137.1930555555556
1974-10-01,46.92673611111112,1.744270833333334,12.467708333333336,86.47430555555557
1974-11-01,85.80208333333333,1.8989583333333344,51.77569444444445,42.204861111111114
1974-12-01,109.92881944444444,1.3334027777777788,101.1902777777778,28.949652777777786
1975-01-01,107.31006944444445,0.9253819444444452,102.58715277777779,28.618055555555557
1975-02-01,37.592013888888886,-0.6490624999999992,99.8388888888889,35.751736111111114
1975-03-01,83.6923611111111,-0.43711805555555455,100.45902777777778,70.915625
1975-04-01,48.88784722222223,-0.4213888888888879,70.39131944444445,97.47430555555556
1975-05-01,44.88923611111111,0.23694444444444518,41.17881944444444,124.09548611111111
1975-06-01,37.81388888888889,0.936875000000001,27.023958333333336,161.68784722222225
1975-07-01,0.9204861111111112,0.5036458333333342,20.66111111111111,206.21805555555557
1975-08-01,10.120486111111113,0.8056250000000007,16.85590277777778,178.8076388888889
1975-09-01,6.825347222222224,0.10434027777777859,14.284375000000002,140.39131944444446
1975-10-01,17.746180555555554,-0.4046874999999992,12.418055555555558,84.93020833333334
1975-11-01,115.82569444444445,0.9284722222222229,73.85486111111112,45.62986111111112
1975-12-01,164.70381944444446,1.3592708333333343,102.58715277777779,29.686111111111117
1976-01-01,113.16006944444445,1.1495833333333343,102.58715277777779,28.43472222222222
1976-02-01,57.155208333333334,0.08625000000000098,102.58715277777779,36.623263888888886
1976-03-01,43.009375000000006,-0.8039583333333326,88.68680555555555,63.73402777777778
1976-04-01,91.98958333333333,0.8063194444444451,86.15625,89.1982638888889
1976-05-01,64.34201388888889,1.612673611111112,53.52673611111112,130.94583333333333
1976-06-01,15.44236111111111,1.7640277777777786,30.508680555555557,168.46631944444445
1976-07-01,15.030902777777776,1.9449652777777784,22.513194444444448,196.39930555555557
1976-08-01,5.2406250000000005,1.78826388888889,18.031597222222224,173.80416666666667
1976-09-01,1.3444444444444446,1.1111458333333344,15.101736111111112,128.7920138888889
1976-10-01,83.19166666666668,2.18170138888889,22.981250000000003,76.18090277777779
1976-11-01,41.936458333333334,1.5514236111111117,24.410069444444446,42.71284722222222
1976-12-01,214.26770833333336,1.9875694444444454,102.58715277777779,29.630555555555556
1977-01-01,103.29861111111111,1.6047916666666675,102.58715277777779,28.718402777777783
1977-02-01,71.75104166666668,1.048159722222223,102.58715277777779,43.94930555555556
1977-03-01,45.64965277777778,-0.34079861111111037,83.559375,73.47708333333334
1977-04-01,58.86736111111112,-0.4167361111111102,60.71041666666666,100.54062500000002
1977-05-01,5.027430555555556,-1.6419791666666663,32.84236111111111,145.61006944444443
1977-06-01,15.070486111111112,-1.6978472222222214,23.767013888888886,180.5871527777778
1977-07-01,5.133680555555555,-1.6373958333333325,18.825347222222224,215.540625
1977-08-01,1.5826388888888892,-1.6595138888888878,15.659027777777782,203.37465277777778
1977-09-01,20.24791666666667,-1.4468402777777767,13.437152777777778,135.603125
1977-10-01,23.690624999999997,-1.5220833333333326,11.784722222222223,82.43472222222222
1977-11-01,78.77708333333334,-1.1825694444444435,42.094097222222224,44.52743055555556
1977-12-01,138.41458333333333,-1.2385069444444439,102.58715277777779,32.34722222222222
1978-01-01,165.68958333333336,-0.2269791666666658,102.58715277777779,28.78194444444445
1978-02-01,153.02743055555555,1.1990277777777787,102.58715277777779,41.06458333333333
